month,month_label,feature,category,hour,mean_spatial_mean,std_spatial_mean,count
APRIL_16,April 2016,NOx,emission,18,3.7712243181803094e-11,1.014766595444204e-12,30
APRIL_16,April 2016,NOx,emission,19,3.771663856452952e-11,1.0318334774127575e-12,29
APRIL_16,April 2016,NOx,emission,20,3.771663856452952e-11,1.0318334774127575e-12,29
APRIL_16,April 2016,NOx,emission,21,3.771663856452952e-11,1.0318334774127575e-12,29
APRIL_16,April 2016,NOx,emission,22,3.771663856452952e-11,1.0318334774127575e-12,29
APRIL_16,April 2016,NOx,emission,23,3.771663856452952e-11,1.0318334774127575e-12,29
APRIL_16,April 2016,NMVOC_e,emission,0,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,1,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,2,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,3,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,4,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,5,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,6,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,7,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,8,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,9,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,10,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,11,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,12,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,13,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,14,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,15,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,16,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,17,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,18,4.198233754432493e-11,1.9387045606711586e-26,30
APRIL_16,April 2016,NMVOC_e,emission,19,4.198233754432493e-11,1.9387045606711586e-26,29
APRIL_16,April 2016,NMVOC_e,emission,20,4.198233754432493e-11,1.9387045606711586e-26,29
APRIL_16,April 2016,NMVOC_e,emission,21,4.198233754432493e-11,1.9387045606711586e-26,29
APRIL_16,April 2016,NMVOC_e,emission,22,4.198233754432493e-11,1.9387045606711586e-26,29
APRIL_16,April 2016,NMVOC_e,emission,23,4.198233754432493e-11,1.9387045606711586e-26,29
APRIL_16,April 2016,NMVOC_finn,emission,0,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,1,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,2,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,3,6.15095257598212e-10,5.327779667858066e-10,30
APRIL_16,April 2016,NMVOC_finn,emission,4,1.5133573579480716e-09,1.1463870801856305e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,5,2.6724045532056096e-09,1.9514998094635927e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,6,3.968298833978423e-09,2.8016795048948053e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,7,5.086535859177843e-09,3.486405728494918e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,8,4.962024883573927e-09,3.1408789009980642e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,9,4.212597011961823e-09,2.6647430846737095e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,10,3.3690585136506948e-09,2.0776109035679386e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,11,2.3989311870309392e-09,1.4409424712936634e-09,30
APRIL_16,April 2016,NMVOC_finn,emission,12,1.421630245005782e-09,8.090740709544053e-10,30
APRIL_16,April 2016,NMVOC_finn,emission,13,5.238065689527893e-10,2.682228205597736e-10,30
APRIL_16,April 2016,NMVOC_finn,emission,14,1.5851617981195905e-10,9.403171185176645e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,15,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,16,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,17,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,18,1.400798089791951e-10,9.182742968920641e-11,30
APRIL_16,April 2016,NMVOC_finn,emission,19,1.3973647969098376e-10,9.33783099029592e-11,29
APRIL_16,April 2016,NMVOC_finn,emission,20,1.3973647969098376e-10,9.33783099029592e-11,29
APRIL_16,April 2016,NMVOC_finn,emission,21,1.3973647969098376e-10,9.33783099029592e-11,29
APRIL_16,April 2016,NMVOC_finn,emission,22,1.3973647969098376e-10,9.33783099029592e-11,29
APRIL_16,April 2016,NMVOC_finn,emission,23,1.3973647969098376e-10,9.33783099029592e-11,29
APRIL_16,April 2016,bio,emission,0,3.3999316581863567e-12,1.7418028679647874e-12,30
APRIL_16,April 2016,bio,emission,1,1.9426145501239e-11,5.040801101714739e-12,30
APRIL_16,April 2016,bio,emission,2,5.420472670251512e-11,1.0050345986436646e-11,30
APRIL_16,April 2016,bio,emission,3,1.0437438552335365e-10,1.6065593456531993e-11,30
APRIL_16,April 2016,bio,emission,4,1.6018042517385035e-10,2.1088256058251173e-11,30
APRIL_16,April 2016,bio,emission,5,2.1082717562478e-10,2.4425928243805332e-11,30
APRIL_16,April 2016,bio,emission,6,2.464480258757007e-10,2.5833504693156987e-11,30
APRIL_16,April 2016,bio,emission,7,2.571188817412917e-10,2.499076104745282e-11,30
APRIL_16,April 2016,bio,emission,8,2.4081270079875e-10,2.2094925268533605e-11,30
APRIL_16,April 2016,bio,emission,9,1.9940777362670304e-10,1.859739290253675e-11,30
APRIL_16,April 2016,bio,emission,10,1.411625041395729e-10,1.4311090540010923e-11,30
APRIL_16,April 2016,bio,emission,11,7.709770611282381e-11,9.848087186407417e-12,30
APRIL_16,April 2016,bio,emission,12,2.549553883984812e-11,4.715040321927393e-12,30
APRIL_16,April 2016,bio,emission,13,2.291073197766465e-12,9.837034205275315e-13,30
APRIL_16,April 2016,bio,emission,14,9.80109135985729e-15,5.005165567968106e-15,30
APRIL_16,April 2016,bio,emission,15,7.153943230768497e-15,6.072453905337558e-16,30
APRIL_16,April 2016,bio,emission,16,6.479772852093149e-15,5.506165676397386e-16,30
APRIL_16,April 2016,bio,emission,17,5.933788402131551e-15,5.043167406643941e-16,30
APRIL_16,April 2016,bio,emission,18,5.487359899039409e-15,4.712868320587918e-16,30
APRIL_16,April 2016,bio,emission,19,5.1106029042039424e-15,4.3043589846331577e-16,29
APRIL_16,April 2016,bio,emission,20,4.813450631900468e-15,4.0311917223585326e-16,29
APRIL_16,April 2016,bio,emission,21,4.560747209423053e-15,3.766069191903609e-16,29
APRIL_16,April 2016,bio,emission,22,4.355987100403627e-15,3.5274065744176887e-16,29
APRIL_16,April 2016,bio,emission,23,4.2070061336171596e-15,3.7984825821943327e-16,29
JULY_16,July 2016,cpm25,meteorology_or_target,0,16.049554024973222,2.971002459896814,31
JULY_16,July 2016,cpm25,meteorology_or_target,1,15.84614384558893,2.9378253974448674,31
JULY_16,July 2016,cpm25,meteorology_or_target,2,15.213886291750017,2.867636843025709,31
JULY_16,July 2016,cpm25,meteorology_or_target,3,14.58066580372472,2.8064136537494497,31
JULY_16,July 2016,cpm25,meteorology_or_target,4,14.20296238314721,2.7578055968031796,31
JULY_16,July 2016,cpm25,meteorology_or_target,5,14.035452258202337,2.726186521323698,31
JULY_16,July 2016,cpm25,meteorology_or_target,6,14.029066116579118,2.69938912981482,31
JULY_16,July 2016,cpm25,meteorology_or_target,7,14.117428994947865,2.688342223745021,31
JULY_16,July 2016,cpm25,meteorology_or_target,8,14.238370864622054,2.6780097320844214,31
JULY_16,July 2016,cpm25,meteorology_or_target,9,14.366084529507544,2.6731572655093947,31
JULY_16,July 2016,cpm25,meteorology_or_target,10,14.500619303795599,2.6798084327297715,31
JULY_16,July 2016,cpm25,meteorology_or_target,11,14.6541566541118,2.7079060006395324,31
JULY_16,July 2016,cpm25,meteorology_or_target,12,14.877922734906596,2.755035252280774,31
JULY_16,July 2016,cpm25,meteorology_or_target,13,15.246076983790244,2.810901521146348,31
JULY_16,July 2016,cpm25,meteorology_or_target,14,15.687110408659905,2.883446474964914,31
JULY_16,July 2016,cpm25,meteorology_or_target,15,16.061846671565885,2.969308522208137,31
JULY_16,July 2016,cpm25,meteorology_or_target,16,16.33186484921363,3.0544167059813203,31
JULY_16,July 2016,cpm25,meteorology_or_target,17,16.501687142156786,3.1305003886039353,31
JULY_16,July 2016,cpm25,meteorology_or_target,18,16.59863939592915,3.1897355021408242,31
JULY_16,July 2016,cpm25,meteorology_or_target,19,16.39781471888224,3.0116890654490254,30
JULY_16,July 2016,cpm25,meteorology_or_target,20,16.384909884134927,3.0392294909207,30
JULY_16,July 2016,cpm25,meteorology_or_target,21,16.33001842498779,3.0513794036602575,30
JULY_16,July 2016,cpm25,meteorology_or_target,22,16.265640258789062,3.0449939606554697,30
JULY_16,July 2016,cpm25,meteorology_or_target,23,16.1930051167806,3.0272053219666084,30
JULY_16,July 2016,q2,meteorology_or_target,0,0.01548599686113096,0.00046017865792588564,31
JULY_16,July 2016,q2,meteorology_or_target,1,0.015574855159126943,0.0004563190253972162,31
JULY_16,July 2016,q2,meteorology_or_target,2,0.015628232170016534,0.00044916771634896457,31
JULY_16,July 2016,q2,meteorology_or_target,3,0.015609396771798211,0.00045697122062165633,31
JULY_16,July 2016,q2,meteorology_or_target,4,0.015568524358734008,0.0004725037333301748,31
JULY_16,July 2016,q2,meteorology_or_target,5,0.015523209657159543,0.0004898830573342808,31
JULY_16,July 2016,q2,meteorology_or_target,6,0.015493304588862004,0.0005055922195502508,31
JULY_16,July 2016,q2,meteorology_or_target,7,0.015476611172479967,0.0005183991145217275,31
JULY_16,July 2016,q2,meteorology_or_target,8,0.015470005661970185,0.0005260123050294918,31
JULY_16,July 2016,q2,meteorology_or_target,9,0.01547699959407891,0.000530254419581037,31
JULY_16,July 2016,q2,meteorology_or_target,10,0.015502182676667167,0.0005301762912664253,31
JULY_16,July 2016,q2,meteorology_or_target,11,0.01555355884615452,0.0005239631305437681,31
JULY_16,July 2016,q2,meteorology_or_target,12,0.015635899027749416,0.0005161095076525907,31
JULY_16,July 2016,q2,meteorology_or_target,13,0.01567856868308398,0.0004958878010019065,31
JULY_16,July 2016,q2,meteorology_or_target,14,0.01570299538152833,0.0005008252699213436,31
JULY_16,July 2016,q2,meteorology_or_target,15,0.015716893508309317,0.0004992785363360379,31
JULY_16,July 2016,q2,meteorology_or_target,16,0.015720648991484797,0.0004959615290632011,31
JULY_16,July 2016,q2,meteorology_or_target,17,0.01570767077106622,0.0004913512355971203,31
JULY_16,July 2016,q2,meteorology_or_target,18,0.015682091065231833,0.00048454443319433804,31
JULY_16,July 2016,q2,meteorology_or_target,19,0.015646636423965295,0.00048494234395155304,30
JULY_16,July 2016,q2,meteorology_or_target,20,0.015601242954532305,0.0004784247566167353,30
JULY_16,July 2016,q2,meteorology_or_target,21,0.015549714614947637,0.00047234470423223386,30
JULY_16,July 2016,q2,meteorology_or_target,22,0.01549649244795243,0.0004676523256405996,30
JULY_16,July 2016,q2,meteorology_or_target,23,0.015452542901039123,0.00046554340787239554,30
JULY_16,July 2016,t2,meteorology_or_target,0,293.72052001953125,0.3504561755597008,31
JULY_16,July 2016,t2,meteorology_or_target,1,294.3174064390121,0.3383228857505382,31
JULY_16,July 2016,t2,meteorology_or_target,2,295.1571960449219,0.291431073679798,31
JULY_16,July 2016,t2,meteorology_or_target,3,295.89833118069555,0.27265131815623755,31
JULY_16,July 2016,t2,meteorology_or_target,4,296.55418838993194,0.2763927041539509,31
JULY_16,July 2016,t2,meteorology_or_target,5,297.1573112241683,0.2780951127710635,31
JULY_16,July 2016,t2,meteorology_or_target,6,297.71409163936494,0.2831567584758459,31
JULY_16,July 2016,t2,meteorology_or_target,7,298.1697171118952,0.2877740387735741,31
JULY_16,July 2016,t2,meteorology_or_target,8,298.4920240832913,0.2903841048227991,31
JULY_16,July 2016,t2,meteorology_or_target,9,298.6565630512853,0.28844704080960143,31
JULY_16,July 2016,t2,meteorology_or_target,10,298.67284270255794,0.2881713605172715,31
JULY_16,July 2016,t2,meteorology_or_target,11,298.5159892420615,0.2930526901234703,31
JULY_16,July 2016,t2,meteorology_or_target,12,298.10587532289566,0.29796817826493716,31
JULY_16,July 2016,t2,meteorology_or_target,13,297.3743433798513,0.27386679217599164,31
JULY_16,July 2016,t2,meteorology_or_target,14,296.62433058215726,0.24195806116911686,31
JULY_16,July 2016,t2,meteorology_or_target,15,296.047371156754,0.23088250605834956,31
JULY_16,July 2016,t2,meteorology_or_target,16,295.57775780462447,0.23401933154030563,31
JULY_16,July 2016,t2,meteorology_or_target,17,295.16841273153983,0.24250685244347975,31
JULY_16,July 2016,t2,meteorology_or_target,18,294.8149148264239,0.2565340164265066,31
JULY_16,July 2016,t2,meteorology_or_target,19,294.5163157145182,0.27183503019312083,30
JULY_16,July 2016,t2,meteorology_or_target,20,294.2340576171875,0.28602250423822523,30
JULY_16,July 2016,t2,meteorology_or_target,21,293.9738301595052,0.29875793076545637,30
JULY_16,July 2016,t2,meteorology_or_target,22,293.74599405924477,0.3137112689481929,30
JULY_16,July 2016,t2,meteorology_or_target,23,293.57074279785155,0.3334241414632336,30
JULY_16,July 2016,u10,meteorology_or_target,0,2.261014781651958,0.7019360482225252,31
JULY_16,July 2016,u10,meteorology_or_target,1,2.3170063130317198,0.7425914584775494,31
JULY_16,July 2016,u10,meteorology_or_target,2,2.524125530835121,0.7887410075610717,31
JULY_16,July 2016,u10,meteorology_or_target,3,2.7585600422274683,0.8076698689928276,31
JULY_16,July 2016,u10,meteorology_or_target,4,2.872863027357286,0.8177698496680043,31
JULY_16,July 2016,u10,meteorology_or_target,5,2.9273735803942524,0.821880675904231,31
JULY_16,July 2016,u10,meteorology_or_target,6,2.960851809670848,0.8200945558373817,31
JULY_16,July 2016,u10,meteorology_or_target,7,2.977843144247609,0.8141303476403761,31
JULY_16,July 2016,u10,meteorology_or_target,8,2.9777731549355293,0.8059228810385605,31
JULY_16,July 2016,u10,meteorology_or_target,9,2.952676346225123,0.7927708411060337,31
JULY_16,July 2016,u10,meteorology_or_target,10,2.8911337237204275,0.7749709227116797,31
JULY_16,July 2016,u10,meteorology_or_target,11,2.781917210548155,0.7533909554694288,31
JULY_16,July 2016,u10,meteorology_or_target,12,2.61616640129397,0.7239436176211902,31
JULY_16,July 2016,u10,meteorology_or_target,13,2.4113749534853044,0.6748490495258264,31
JULY_16,July 2016,u10,meteorology_or_target,14,2.225250567159345,0.6363974814020396,31
JULY_16,July 2016,u10,meteorology_or_target,15,2.1266574215504432,0.6249850777313323,31
JULY_16,July 2016,u10,meteorology_or_target,16,2.0992862053455843,0.6253436203082673,31
JULY_16,July 2016,u10,meteorology_or_target,17,2.110531039776341,0.6327024754371515,31
JULY_16,July 2016,u10,meteorology_or_target,18,2.1410203220382815,0.6440863853222738,31
JULY_16,July 2016,u10,meteorology_or_target,19,2.167075689633687,0.6634802117175126,30
JULY_16,July 2016,u10,meteorology_or_target,20,2.202293767531713,0.6738547774765323,30
JULY_16,July 2016,u10,meteorology_or_target,21,2.2308967083692552,0.6844735354707052,30
JULY_16,July 2016,u10,meteorology_or_target,22,2.2498132308324177,0.6936264279076334,30
JULY_16,July 2016,u10,meteorology_or_target,23,2.256390833854675,0.7005323570807175,30
JULY_16,July 2016,v10,meteorology_or_target,0,1.3905440915015437,0.390241598334137,31
JULY_16,July 2016,v10,meteorology_or_target,1,1.4095515512651013,0.39979373696652565,31
JULY_16,July 2016,v10,meteorology_or_target,2,1.427397237670037,0.4021115484839063,31
JULY_16,July 2016,v10,meteorology_or_target,3,1.3887179484290462,0.41527194185740135,31
JULY_16,July 2016,v10,meteorology_or_target,4,1.3409050203138781,0.4333692966631983,31
JULY_16,July 2016,v10,meteorology_or_target,5,1.304861818590472,0.44587733398510504,31
JULY_16,July 2016,v10,meteorology_or_target,6,1.2881494308671644,0.4544199773102066,31
JULY_16,July 2016,v10,meteorology_or_target,7,1.2903989486155971,0.46194354366132234,31
JULY_16,July 2016,v10,meteorology_or_target,8,1.298149735696854,0.46924403141175364,31
JULY_16,July 2016,v10,meteorology_or_target,9,1.2957714632634194,0.47295444716085605,31
JULY_16,July 2016,v10,meteorology_or_target,10,1.276098334020184,0.4735131551304026,31
JULY_16,July 2016,v10,meteorology_or_target,11,1.2511546544490322,0.4717442778568,31
JULY_16,July 2016,v10,meteorology_or_target,12,1.221469065835399,0.4616976638465922,31
JULY_16,July 2016,v10,meteorology_or_target,13,1.2269924388777824,0.4403395406749136,31
JULY_16,July 2016,v10,meteorology_or_target,14,1.2603177005244839,0.43053548485079685,31
JULY_16,July 2016,v10,meteorology_or_target,15,1.3208095123690944,0.4245269641240702,31
JULY_16,July 2016,v10,meteorology_or_target,16,1.3816566640330898,0.4210837606319014,31
JULY_16,July 2016,v10,meteorology_or_target,17,1.4313964786068085,0.41827228099339164,31
JULY_16,July 2016,v10,meteorology_or_target,18,1.4684649590523011,0.41463269774248457,31
JULY_16,July 2016,v10,meteorology_or_target,19,1.4956056316693624,0.4139962984196081,30
JULY_16,July 2016,v10,meteorology_or_target,20,1.4920387506484984,0.40872788598763654,30
JULY_16,July 2016,v10,meteorology_or_target,21,1.4720375041166942,0.40393026577892843,30
JULY_16,July 2016,v10,meteorology_or_target,22,1.4402823527654012,0.39754265564358,30
JULY_16,July 2016,v10,meteorology_or_target,23,1.402653020620346,0.39074034319388823,30
JULY_16,July 2016,swdown,meteorology_or_target,0,26.989810020692886,6.859474817393728,31
JULY_16,July 2016,swdown,meteorology_or_target,1,112.12709513018208,15.515872565219071,31
JULY_16,July 2016,swdown,meteorology_or_target,2,247.27076721191406,23.11111566068247,31
JULY_16,July 2016,swdown,meteorology_or_target,3,399.1216115643901,26.599184816028842,31
JULY_16,July 2016,swdown,meteorology_or_target,4,537.941178844821,29.172181576591406,31
JULY_16,July 2016,swdown,meteorology_or_target,5,636.0649276241179,28.652924472816064,31
JULY_16,July 2016,swdown,meteorology_or_target,6,688.1420347152218,29.523790161417192,31
JULY_16,July 2016,swdown,meteorology_or_target,7,688.0586528162802,28.780601966177677,31
JULY_16,July 2016,swdown,meteorology_or_target,8,636.0814130229335,28.63771285944635,31
JULY_16,July 2016,swdown,meteorology_or_target,9,537.1459557317918,27.054106369654264,31
JULY_16,July 2016,swdown,meteorology_or_target,10,410.4965534825479,27.467244658975623,31
JULY_16,July 2016,swdown,meteorology_or_target,11,268.5088117045741,22.774973687847794,31
JULY_16,July 2016,swdown,meteorology_or_target,12,135.04886602586316,15.930373091334133,31
JULY_16,July 2016,swdown,meteorology_or_target,13,40.69237364492109,8.55247343752839,31
JULY_16,July 2016,swdown,meteorology_or_target,14,3.518965117393001,1.8325960769006697,31
JULY_16,July 2016,swdown,meteorology_or_target,15,1.4240069680043586e-05,6.80016825609194e-05,31
JULY_16,July 2016,swdown,meteorology_or_target,16,0.0,0.0,31
JULY_16,July 2016,swdown,meteorology_or_target,17,0.0,0.0,31
JULY_16,July 2016,swdown,meteorology_or_target,18,0.0,0.0,31
JULY_16,July 2016,swdown,meteorology_or_target,19,0.0,0.0,30
JULY_16,July 2016,swdown,meteorology_or_target,20,0.0,0.0,30
JULY_16,July 2016,swdown,meteorology_or_target,21,0.0,0.0,30
JULY_16,July 2016,swdown,meteorology_or_target,22,0.0,0.0,30
JULY_16,July 2016,swdown,meteorology_or_target,23,1.2644719697535038,0.9846146287693642,30
JULY_16,July 2016,pblh,meteorology_or_target,0,495.1941479098412,24.635195105295573,31
JULY_16,July 2016,pblh,meteorology_or_target,1,524.9134856193297,26.58039146174552,31
JULY_16,July 2016,pblh,meteorology_or_target,2,599.3875043315272,23.451750325950915,31
JULY_16,July 2016,pblh,meteorology_or_target,3,710.2806357106855,21.475251644718472,31
JULY_16,July 2016,pblh,meteorology_or_target,4,839.6853302986391,30.280893005698115,31
JULY_16,July 2016,pblh,meteorology_or_target,5,962.4491636214718,41.48643088460186,31
JULY_16,July 2016,pblh,meteorology_or_target,6,1066.6323458763861,49.75509577865791,31
JULY_16,July 2016,pblh,meteorology_or_target,7,1143.6766318044354,55.87133773495952,31
JULY_16,July 2016,pblh,meteorology_or_target,8,1194.5318091607862,60.59051313223528,31
JULY_16,July 2016,pblh,meteorology_or_target,9,1218.756828061996,63.76959980115986,31
JULY_16,July 2016,pblh,meteorology_or_target,10,1218.0872802734375,65.56562069849498,31
JULY_16,July 2016,pblh,meteorology_or_target,11,1192.0770499936996,66.13411778162192,31
JULY_16,July 2016,pblh,meteorology_or_target,12,1136.3823950982862,65.62580922383584,31
JULY_16,July 2016,pblh,meteorology_or_target,13,1039.7516459803428,62.25696243873107,31
JULY_16,July 2016,pblh,meteorology_or_target,14,908.3432676253781,50.37911032547446,31
JULY_16,July 2016,pblh,meteorology_or_target,15,761.9192248928931,31.841607249294412,31
JULY_16,July 2016,pblh,meteorology_or_target,16,641.3025394562752,24.410661945108984,31
JULY_16,July 2016,pblh,meteorology_or_target,17,570.8635903635333,22.60735143978594,31
JULY_16,July 2016,pblh,meteorology_or_target,18,535.7619028399067,21.792229604188407,31
JULY_16,July 2016,pblh,meteorology_or_target,19,518.8734832763672,21.859679987612637,30
JULY_16,July 2016,pblh,meteorology_or_target,20,508.84266764322916,22.312328212152988,30
JULY_16,July 2016,pblh,meteorology_or_target,21,502.4157725016276,22.38004084025189,30
JULY_16,July 2016,pblh,meteorology_or_target,22,498.02268575032554,22.907419429820806,30
JULY_16,July 2016,pblh,meteorology_or_target,23,494.17658182779945,23.466782489362483,30
JULY_16,July 2016,psfc,meteorology_or_target,0,87682.06401209677,133.81943808282216,31
JULY_16,July 2016,psfc,meteorology_or_target,1,87680.60710685483,135.0283953694488,31
JULY_16,July 2016,psfc,meteorology_or_target,2,87700.93145161291,136.75130715047052,31
JULY_16,July 2016,psfc,meteorology_or_target,3,87733.07056451614,138.1016185999718,31
JULY_16,July 2016,psfc,meteorology_or_target,4,87742.11668346774,139.07143975738248,31
JULY_16,July 2016,psfc,meteorology_or_target,5,87725.93346774194,139.5363017012668,31
JULY_16,July 2016,psfc,meteorology_or_target,6,87715.38558467742,139.5248291494135,31
JULY_16,July 2016,psfc,meteorology_or_target,7,87710.22001008065,139.70370761656628,31
JULY_16,July 2016,psfc,meteorology_or_target,8,87683.79712701614,139.34327369610415,31
JULY_16,July 2016,psfc,meteorology_or_target,9,87638.16255040323,139.2479663719244,31
JULY_16,July 2016,psfc,meteorology_or_target,10,87609.44909274194,139.179437172302,31
JULY_16,July 2016,psfc,meteorology_or_target,11,87609.34778225806,139.48915510637573,31
JULY_16,July 2016,psfc,meteorology_or_target,12,87612.67993951614,139.44561835261558,31
JULY_16,July 2016,psfc,meteorology_or_target,13,87612.22631048386,138.40800248658852,31
JULY_16,July 2016,psfc,meteorology_or_target,14,87627.95942540323,136.6872786274955,31
JULY_16,July 2016,psfc,meteorology_or_target,15,87662.5461189516,135.0267231457123,31
JULY_16,July 2016,psfc,meteorology_or_target,16,87691.76033266129,134.62894969214935,31
JULY_16,July 2016,psfc,meteorology_or_target,17,87704.76537298386,134.28110817830114,31
JULY_16,July 2016,psfc,meteorology_or_target,18,87718.93850806452,132.9605679564143,31
JULY_16,July 2016,psfc,meteorology_or_target,19,87730.00572916666,133.50823094184463,30
JULY_16,July 2016,psfc,meteorology_or_target,20,87723.82838541667,133.28534366092822,30
JULY_16,July 2016,psfc,meteorology_or_target,21,87700.09348958333,134.05527895645994,30
JULY_16,July 2016,psfc,meteorology_or_target,22,87685.90911458334,134.2069900577168,30
JULY_16,July 2016,psfc,meteorology_or_target,23,87687.54583333334,133.6043719542708,30
JULY_16,July 2016,rain,meteorology_or_target,0,0.8503629574852605,3.236033981680319,31
JULY_16,July 2016,rain,meteorology_or_target,1,0.2598924218646942,0.053920531615899214,31
JULY_16,July 2016,rain,meteorology_or_target,2,0.258006616465507,0.056738456217908295,31
JULY_16,July 2016,rain,meteorology_or_target,3,0.24683094072726466,0.05682679260616903,31
JULY_16,July 2016,rain,meteorology_or_target,4,0.23333623332362022,0.052453446836848425,31
JULY_16,July 2016,rain,meteorology_or_target,5,0.22586872596894542,0.0486480576791979,31
JULY_16,July 2016,rain,meteorology_or_target,6,0.222238082558878,0.047163732854481874,31
JULY_16,July 2016,rain,meteorology_or_target,7,0.2190119441478483,0.04471682005014692,31
JULY_16,July 2016,rain,meteorology_or_target,8,0.21910833399141988,0.04223026289715727,31
JULY_16,July 2016,rain,meteorology_or_target,9,0.22103716384979985,0.042030030877514946,31
JULY_16,July 2016,rain,meteorology_or_target,10,0.22431212375240941,0.03911256429650936,31
JULY_16,July 2016,rain,meteorology_or_target,11,0.22281719696137212,0.036715739959577824,31
JULY_16,July 2016,rain,meteorology_or_target,12,0.22016493928047917,0.0354108006053749,31
JULY_16,July 2016,rain,meteorology_or_target,13,0.2209993778697906,0.033420008515454944,31
JULY_16,July 2016,rain,meteorology_or_target,14,0.22592306089016698,0.03302485060851579,31
JULY_16,July 2016,rain,meteorology_or_target,15,0.2275546649771352,0.034572562435006345,31
JULY_16,July 2016,rain,meteorology_or_target,16,0.22558260829217971,0.03642420841158271,31
JULY_16,July 2016,rain,meteorology_or_target,17,0.22715031668063132,0.04007921098447545,31
JULY_16,July 2016,rain,meteorology_or_target,18,0.23128444821603836,0.041375068400469166,31
JULY_16,July 2016,rain,meteorology_or_target,19,0.23654259343942005,0.042744842835078664,30
JULY_16,July 2016,rain,meteorology_or_target,20,0.24033699283997217,0.04542940095378575,30
JULY_16,July 2016,rain,meteorology_or_target,21,0.24578070094188054,0.04667255063940845,30
JULY_16,July 2016,rain,meteorology_or_target,22,0.25471219718456267,0.051156963993126865,30
JULY_16,July 2016,rain,meteorology_or_target,23,0.2584695706764857,0.05326363781599305,30
JULY_16,July 2016,PM25,emission,0,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,1,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,2,1.8828555152427635e-11,5.9139588207802384e-15,31
JULY_16,July 2016,PM25,emission,3,1.8830245794574523e-11,5.83583656444365e-15,31
JULY_16,July 2016,PM25,emission,4,1.8866520021967467e-11,3.9514823603074156e-14,31
JULY_16,July 2016,PM25,emission,5,1.8913872462362444e-11,8.03007211105699e-14,31
JULY_16,July 2016,PM25,emission,6,1.897535474700242e-11,1.3481986084015673e-13,31
JULY_16,July 2016,PM25,emission,7,1.9038000719803814e-11,1.900251458279123e-13,31
JULY_16,July 2016,PM25,emission,8,1.9083353089878913e-11,2.3314192504888914e-13,31
JULY_16,July 2016,PM25,emission,9,1.9047462277166148e-11,1.9446173157090943e-13,31
JULY_16,July 2016,PM25,emission,10,1.9013331001330453e-11,1.6671215313923661e-13,31
JULY_16,July 2016,PM25,emission,11,1.8967674672999424e-11,1.2595575094955654e-13,31
JULY_16,July 2016,PM25,emission,12,1.8920196811269917e-11,8.47258654065798e-14,31
